element_id,grouped_element_key,task,level,takt_zone_id,allocation_room,source_category,source_original_category,quantity,quantity_unit,allocation_method,split_from_element_id,split_share
1082486,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1082649,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1082712,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1082897,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1083126,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1084400,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1085785,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087051,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087052,mep-assembly:1440372:y-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087152,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087153,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087184,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087185,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087207,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087208,mep-assembly:1440372:y-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1087222,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087223,mep-assembly:1440372:y-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1087237,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1087238,mep-assembly:1440372:y-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1087401,mep-assembly:1440388:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 162,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1087406,mep-assembly:1440388:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 162,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1087407,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087426,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1087433,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1087434,mep-assembly:1440388:y-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 162,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1087453,mep-assembly:1440383:y-long,MEP,L 1,L 1 Takt Zone 16,L 1 Room 157,Ducts,,1.0,EA,centroid in room polygon,,1.0
1093963,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1094072,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1094079,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1094090,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1094097,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,nearest centroid fallback,,1.0
1094104,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,nearest centroid fallback,,1.0
1094124,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,nearest centroid fallback,,1.0
1126761,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1126780,mep-assembly:1440372:balanced,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1126868,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,nearest centroid fallback,,1.0
1126901,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1126920,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
1127081,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1128228,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129258,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,centroid in room polygon,,1.0
1129265,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129266,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129281,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,centroid in room polygon,,1.0
1129290,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129291,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,centroid in room polygon,,1.0
1129303,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,centroid in room polygon,,1.0
1129310,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129311,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,centroid in room polygon,,1.0
1129321,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129328,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129329,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129339,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129346,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129347,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129359,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1129368,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129420,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129421,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129422,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129423,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129424,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129425,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1129426,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129427,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129428,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1129429,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1130108,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1130111,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1130122,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1130127,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1130130,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1130137,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1130140,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1130348,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1130986,mep-assembly:1773269:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 201,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1131042,mep-assembly:1440372:balanced,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Ducts,,1.0,EA,centroid in room polygon,,1.0
1131051,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1131054,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135602,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135637,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1135652,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,nearest centroid fallback,,1.0
1135659,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135673,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135674,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135714,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135740,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135741,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135748,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135809,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135816,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135817,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135855,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1135878,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1135926,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1135930,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135931,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1135943,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135944,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135945,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135947,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135949,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135950,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135951,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135952,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1135957,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135958,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1135959,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136091,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Ducts,,1.0,EA,centroid in room polygon,,1.0
1136698,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136699,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136701,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136705,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136706,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136707,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136708,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136709,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1136714,mep-assembly:1440388:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 162,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1136715,mep-assembly:1440388:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 162,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1136718,mep-assembly:1440372:x-long,MEP,L 1,L 1 Takt Zone 9,L 1 Room 146,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1143116,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1145420,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145425,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145430,mep-assembly:1440368:y-long,MEP,L 1,L 1 Takt Zone 10,L 1 Room 142,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145435,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145440,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145445,mep-assembly:1440371:y-long,MEP,L 1,L 1 Takt Zone 11,L 1 Room 145,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145450,mep-assembly:1773278:y-long,MEP,L 1,L 1 Takt Zone 11,L 1 Room 210,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1145492,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145493,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145494,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145495,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145496,mep-assembly:1440368:x-long,MEP,L 1,L 1 Takt Zone 10,L 1 Room 142,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145497,mep-assembly:1440368:balanced,MEP,L 1,L 1 Takt Zone 10,L 1 Room 142,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145498,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145499,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145500,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145501,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145502,mep-assembly:1440371:x-long,MEP,L 1,L 1 Takt Zone 11,L 1 Room 145,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145503,mep-assembly:1440371:balanced,MEP,L 1,L 1 Takt Zone 11,L 1 Room 145,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1145505,mep-assembly:1773278:x-long,MEP,L 1,L 1 Takt Zone 11,L 1 Room 210,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149110,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149115,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149120,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149125,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149130,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149135,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149345,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149346,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149347,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149348,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149349,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149350,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149351,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149834,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149838,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149839,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149843,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149844,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1149848,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149849,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149853,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149854,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149858,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149859,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Flex Ducts,,1.0,EA,nearest centroid fallback,,1.0
1149863,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149883,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149884,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149885,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1149886,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149887,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1149888,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1154383,mep-assembly:1773440:balanced,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Duct Fittings,,1.0,EA,nearest centroid fallback,,1.0
1155156,mep-assembly:1440376:x-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Flex Ducts,,1.0,EA,centroid in room polygon,,1.0
1155159,mep-assembly:1440376:y-long,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1155160,mep-assembly:1440376:balanced,MEP,L 1,L 1 Takt Zone 8,L 1 Room 150,Duct Fittings,,1.0,EA,centroid in room polygon,,1.0
1155450,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Air Terminals,,1.0,EA,centroid in room polygon,,1.0
