ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1145352,Duct Fittings,Rectangular Tee,Standard,L 0,,Mechanical Supply Air 4,Supply Air,,,"8""x9""-6""x9""-6""x9""",,,"9""","8""x9""-6""x9""-6""x9""",,0.35 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,6.082,,,8,9,Point,61.898,154.21,12.333,,,,,,,90,61.648,153.794,11.958,62.231,154.627,12.708,61.94,154.21,12.333,,"Duct Height=9"" | Duct Length 1=5"" | Duct Length 3=4"" | Duct Width 1=6"" | Duct Width 3=8"" | Free Size=8""x9""-6""x9""-6""x9"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=8""x9""-6""x9""-6""x9"" | Size=8""x9""-6""x9""-6""x9"" | Volume=0.35 CF"
1145353,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","5' - 2 1/2""",10 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,61.898,157.534,12.333,61.898,160.139,12.333,61.898,154.929,12.333,,61.648,154.929,12.083,62.148,160.139,12.583,61.898,157.534,12.333,,"Additional Flow=0 m³/h | Area=10 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=5' - 2 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145360,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","0' - 1""",0 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,79.515,152.597,12.333,79.515,152.638,12.333,79.515,152.555,12.333,,79.265,152.555,12.083,79.765,152.638,12.583,79.515,152.597,12.333,,"Additional Flow=0 m³/h | Area=0 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=0' - 1"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145368,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","4' - 4 9/32""",9 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,79.515,157.96,12.333,79.515,160.139,12.333,79.515,155.782,12.333,,79.265,155.782,12.083,79.765,160.139,12.583,79.515,157.96,12.333,,"Additional Flow=0 m³/h | Area=9 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=4' - 4 9/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145369,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"14""x15""",,"14""","15""","7' - 8 27/32""",37 SF,,,,,"0""","0""",930 m³/h,930 m³/h,0.00 in-wg,,,,,,,,2,18.246,,,14,15,Curve,75.314,154.21,12.333,79.182,154.21,12.333,71.446,154.21,12.333,,71.446,153.627,11.708,79.182,154.794,12.958,75.314,154.21,12.333,,"Additional Flow=0 m³/h | Area=37 SF | Flow=930 m³/h | Free Size=14""x15"" | Height=15"" | Hydraulic Diameter=14"" | Insulation Thickness=0"" | Length=7' - 8 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 8 1/2"" | Lower End Top of Insulation Elevation=12' - 11 1/2"" | Overall Size=14""x15"" | Pressure Drop=0.00 in-wg | Size=14""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 8 1/2"" | Upper End Top of Insulation Elevation=12' - 11 1/2"" | Velocity Pressure=0.01 in-wg | Width=14"""
1145370,Duct Fittings,Rectangular Cross,Standard,L 0,,Mechanical Supply Air 4,Supply Air,,,"14""x15""-12""x15""-6""x15""-6""x15""",,,"15""","14""x15""-12""x15""-6""x15""-6""x15""",,1.06 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,4,18.246,,,14,15,Point,79.515,154.21,12.333,,,,,,,270,79.182,153.544,11.708,79.849,154.877,12.958,79.515,154.21,12.333,,"Duct Height=15"" | Duct Width 1=6"" | Duct Width 3=12"" | Duct Width 4=14"" | Free Size=14""x15""-12""x15""-6""x15""-6""x15"" | Insulation Thickness=0"" | Length1=8"" | Length1a=7"" | Length3=4"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=14""x15""-12""x15""-6""x15""-6""x15"" | Size=14""x15""-12""x15""-6""x15""-6""x15"" | Volume=1.06 CF"
1145378,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","0' - 0 1/4""",0 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,96.046,153.315,12.333,96.046,153.325,12.333,96.046,153.305,12.333,,95.796,153.305,12.083,96.296,153.325,12.583,96.046,153.315,12.333,,"Additional Flow=0 m³/h | Area=0 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=0' - 0 1/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145385,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","5' - 0 1/2""",10 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,96.046,157.617,12.333,96.046,160.139,12.333,96.046,155.096,12.333,,95.796,155.096,12.083,96.296,160.139,12.583,96.046,157.617,12.333,,"Additional Flow=0 m³/h | Area=10 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=5' - 0 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145386,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"12""x12""",,"12""","12""","15' - 3 1/8""",61 SF,,,,,"0""","0""",620 m³/h,620 m³/h,0.00 in-wg,,,,,,,,2,12.164,,,12,12,Curve,87.78,154.21,12.333,95.41,154.21,12.333,80.15,154.21,12.333,,80.15,153.71,11.833,95.41,154.71,12.833,87.78,154.21,12.333,,"Additional Flow=0 m³/h | Area=61 SF | Flow=620 m³/h | Free Size=12""x12"" | Height=12"" | Hydraulic Diameter=12"" | Insulation Thickness=0"" | Length=15' - 3 1/8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 10"" | Lower End Top of Insulation Elevation=12' - 10"" | Overall Size=12""x12"" | Pressure Drop=0.00 in-wg | Size=12""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 10"" | Upper End Top of Insulation Elevation=12' - 10"" | Velocity Pressure=0.01 in-wg | Width=12"""
1145387,Duct Fittings,Rectangular Cross,Standard,L 0,,Mechanical Supply Air 4,Supply Air,,,"12""x9""-8""x9""-6""x9""-6""x9""",,,"9""","12""x9""-8""x9""-6""x9""-6""x9""",,0.54 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,4,12.164,,,12,9,Point,96.046,154.21,12.333,,,,,,,270,95.712,153.627,11.958,96.379,154.794,12.708,96.046,154.21,12.333,,"Duct Height=9"" | Duct Width 1=6"" | Duct Width 3=8"" | Duct Width 4=12"" | Free Size=12""x9""-8""x9""-6""x9""-6""x9"" | Insulation Thickness=0"" | Length1=7"" | Length1a=6"" | Length3=4"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=12""x9""-8""x9""-6""x9""-6""x9"" | Size=12""x9""-8""x9""-6""x9""-6""x9"" | Volume=0.54 CF"
1145397,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x6""",,"6""","6""","5' - 2 1/2""",10 SF,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,,6,6,Curve,115.715,157.534,12.333,115.715,154.929,12.333,115.715,160.139,12.333,,115.465,154.929,12.083,115.965,160.139,12.583,115.715,157.534,12.333,,"Additional Flow=0 m³/h | Area=10 SF | Flow=155 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=5' - 2 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 1"" | Lower End Top of Insulation Elevation=12' - 7"" | Overall Size=6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 1"" | Upper End Top of Insulation Elevation=12' - 7"" | Velocity Pressure=0.01 in-wg | Width=6"""
1145420,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"4' - 2 1/16""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,61.898,162.124,12.092,61.898,160.239,12.333,61.898,164.009,11.851,,61.606,160.239,11.851,62.19,164.301,12.863,61.898,162.27,12.357,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=4' - 2 1/16"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145425,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"2' - 11 3/32""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,61.898,151.893,12.092,61.898,153.205,12.333,61.898,150.581,11.851,,61.606,150.29,11.851,62.19,153.205,12.717,61.898,151.747,12.284,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=2' - 11 3/32"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145430,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"4' - 2 1/16""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,79.515,162.124,12.092,79.515,160.239,12.333,79.515,164.009,11.851,,79.224,160.239,11.851,79.807,164.301,12.863,79.515,162.27,12.357,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=4' - 2 1/16"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145435,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"2' - 1 13/32""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,79.515,151.518,12.092,79.515,152.455,12.333,79.515,150.581,11.851,,79.224,150.29,11.851,79.807,152.461,12.642,79.515,151.375,12.246,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=2' - 1 13/32"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145440,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"2' - 11 3/32""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,96.046,151.893,12.092,96.046,153.205,12.333,96.046,150.581,11.851,,95.754,150.29,11.851,96.337,153.205,12.717,96.046,151.747,12.284,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=2' - 11 3/32"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145445,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"4' - 2 1/16""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,96.046,162.124,12.092,96.046,160.239,12.333,96.046,164.009,11.851,,95.754,160.239,11.851,96.337,164.301,12.863,96.046,162.27,12.357,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=4' - 2 1/16"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145450,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø","7""",,,"4' - 2 1/16""",,,,,,"0""","0""",155 m³/h,155 m³/h,0.00 in-wg,,,,,,,,2,3.041,,7,,,Curve,115.715,162.124,12.092,115.715,160.239,12.333,115.715,164.009,11.851,,115.423,160.239,11.851,116.007,164.301,12.863,115.715,162.27,12.357,,"Additional Flow=0 m³/h | Diameter=7"" | Flow=155 m³/h | Free Size=7""ø | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=4' - 2 1/16"" | Lining Thickness=0"" | Overall Size=7""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1145482,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x9""-6""x6""",,,,"6""x9""-6""x6""",0 SF,0.09 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,,6,9,Point,61.898,153.794,12.333,,,,,,,270,61.648,153.492,11.958,62.148,153.794,12.708,61.898,153.643,12.333,,"Area=0 SF | Computed Length=4"" | Duct Height 1=9"" | Duct Height 2=6"" | Duct Length=4"" | Duct Width 1=6"" | Duct Width 2=6"" | Free Size=6""x9""-6""x6"" | Half Height 1=5"" | Half Height 2=3"" | Half Width 1=3"" | Half Width 2=3"" | HeightDelta=3"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=4"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=4 1/2"" | OffsetWidth=3"" | Overall Size=6""x9""-6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x9""-6""x6"" | Volume=0.09 CF | WidthDelta=0"" | WidthOffset=120"""
1145483,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"6""x9""-6""x6""",,,,"6""x9""-6""x6""",0 SF,0.09 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,,6,9,Point,61.898,154.627,12.333,,,,,,,90,61.648,154.627,11.958,62.148,154.929,12.708,61.898,154.778,12.333,,"Area=0 SF | Computed Length=4"" | Duct Height 1=9"" | Duct Height 2=6"" | Duct Length=4"" | Duct Width 1=6"" | Duct Width 2=6"" | Free Size=6""x9""-6""x6"" | Half Height 1=5"" | Half Height 2=3"" | Half Width 1=3"" | Half Width 2=3"" | HeightDelta=3"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=4"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=4 1/2"" | OffsetWidth=3"" | Overall Size=6""x9""-6""x6"" | Pressure Drop=0.00 in-wg | Size=6""x9""-6""x6"" | Volume=0.09 CF | WidthDelta=0"" | WidthOffset=120"""
1145492,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,61.898,160.139,12.333,,,,,,,90,61.606,160.139,12.042,62.19,160.239,12.625,61.898,160.189,12.333,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145493,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,61.898,164.009,11.75,,,,,,,240,61.606,163.718,11.75,62.19,164.301,11.851,61.898,164.009,11.8,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145494,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,61.898,153.305,12.333,,,,,,,270,61.606,153.205,12.042,62.19,153.305,12.625,61.898,153.255,12.333,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145495,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,61.898,150.581,11.75,,,,,,,240,61.606,150.29,11.75,62.19,150.873,11.851,61.898,150.581,11.8,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145496,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,79.515,160.139,12.333,,,,,,,90,79.224,160.139,12.042,79.807,160.239,12.625,79.515,160.189,12.333,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145497,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,79.515,164.009,11.75,,,,,,,240,79.224,163.718,11.75,79.807,164.301,11.851,79.515,164.009,11.8,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145498,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,79.515,152.555,12.333,,,,,,,240,79.224,152.455,12.042,79.807,152.555,12.625,79.515,152.505,12.333,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145499,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,79.515,150.581,11.75,,,,,,,240,79.224,150.29,11.75,79.807,150.873,11.851,79.515,150.581,11.8,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
1145500,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 4,Supply Air,,,"7""ø-6""x6""","7""","6""","6""","7""ø-6""x6""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.041,,7,6,6,Point,96.046,153.305,12.333,,,,,,,270,95.754,153.205,12.042,96.337,153.305,12.625,96.046,153.255,12.333,,"Area=0 SF | Duct Diameter=7"" | Duct Height=6"" | Duct Radius=4"" | Duct Width=6"" | Free Size=7""ø-6""x6"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=7""ø-6""x6"" | Pressure Drop=0.00 in-wg | Size=7""ø-6""x6"" | Volume=0.03 CF"
